product_id,name,brand,size_text,ean,current_food_group,current_sub_code,canonical_main_code,canonical_sub_code
139498,"Tee rooibos puhas 20tk, LOYD, 40 g",SANITEX OÜ,,5900396031099,drinks,drinks_tea_coffee,drinks,drinks_tea_coffee
139499,"Teekook pakitud, MARTA PAGAR, 300 g",Määramata,,4742036005128,drinks,drinks_tea_coffee,bakery,bakery_cakes_pastries
139500,"Tekiila OLMECA Altos Agave Plata, 70 cl",PERNOD RICARD ESTONIA OÜ,,7501003695956,dry_preserves,dry_other,drinks,drinks_spirits
139501,"Tekiila OLMECA Altos Agave Reposado, 70 cl",PERNOD RICARD ESTONIA OÜ,,7501003695963,dry_preserves,dry_other,drinks,drinks_spirits
139502,"Tekiila OLMECA Blanco, 70 cl",,,,dry_preserves,dry_other,drinks,drinks_spirits
139503,Tekiila SIERRA Blanco 50 cl,MV GROUP DISTRIBUTION EE OÜ,,4062400160506,dry_preserves,dry_other,drinks,drinks_spirits
139504,"Tekiila TRES SOMBREROS Silver, 70 cl",LIVIKO AS,,8414771854601,dry_preserves,dry_other,drinks,drinks_spirits
139505,"Tempura jahu, JAPANESE CHOICE, 150 g",D.T.L. CONSUMER PRODUCTS EESTI AS,,8851978918109,dry_preserves,dry_flour_sugar_baking,dry_preserves,dry_flour_sugar_baking
139506,"Terav Adžika, VERES, 530 g",INTERALTUS OÜ,,4823105401031,dry_preserves,dry_other,sauces_oils,sauces_marinades
139507,"Terav ketšup, FELIX, 1 kg",ORKLA EESTI AS,,4740029607748,sauces_oils,sauces_ketchup_mayo,sauces_oils,sauces_ketchup_mayo
139508,Felix terav tomatiketšup 500 g,Felix,500 g,4740029604648,,,sauces_oils,sauces_ketchup_mayo
139509,"Terav.padjakesed vanilje, VÄIKE VÄÄNIK, 250 g",MARIS GILDEN OÜ,,4740320003560,dry_preserves,dry_other,dry_preserves,dry_cereals_muesli
139510,"Terav taco kaste, SANTA MARIA, 230 g",SANTA MARIA AS,,7311312002143,world_spices,spices_mexican,sauces_oils,sauces_marinades
139511,"Terav tšilli pesto, FILIPPO BERIO, 190 g",SVENSKY KAUBANDUSE AS,,8002210125223,sauces_oils,sauces_pasta_cooking,sauces_oils,sauces_pasta_cooking
139512,"Terav tšillikaste, FELIX, 350 g",ORKLA EESTI AS,,4740029072676,sauces_oils,sauces_other,sauces_oils,sauces_ketchup_mayo
139513,"Teravamaitseline ketšup, HELLMANN'S, 470 g",UNILEVER EESTI OÜ,,8711200405916,sauces_oils,sauces_ketchup_mayo,sauces_oils,sauces_ketchup_mayo
139514,"Teraviljahelbed šokolaadi ja karamelliga Lion, NESTLÉ, 600 g",SELVER AS,,5900020025579,dry_preserves,dry_cereals_muesli,dry_preserves,dry_cereals_muesli
139515,"Teriyaki kana-nuudliroog, SELVERI KÖÖK, 350 g",KULINAARIA OÜ,,4740581104822,dry_preserves,dry_pasta_rice,dry_preserves,dry_ready_meals_jars
139516,"Teriyaki kana-nuudliroog, SELVERI KÖÖK, 700g",KULINAARIA OÜ,,4740581110557,dry_preserves,dry_pasta_rice,dry_preserves,dry_ready_meals_jars
139517,"Teriyaki kaste, SANTA MARIA, 300 ml",SANTA MARIA AS,,7311310035341,world_spices,spices_asian,sauces_oils,sauces_soy_worcester
139518,"Teriyaki maitseainesegu, SANTA MARIA, 44 g",SANTA MARIA AS,,7311311016066,world_spices,spices_herbs_spice_mix,world_spices,spices_asian
139519,"Tex Mex Taco Shells, SANTA MARIA, 135 g",,,,world_spices,spices_mexican,bakery,bakery_flatbreads_wraps
139520,"Texicana Salsa, MAGGI, 500 ml",SELVER AS,,4005500333630,dry_preserves,dry_other,sauces_oils,sauces_marinades
139521,"Thai Wok kana maitseainesegu, SANTA MARIA, 30 g",SANTA MARIA AS,,7311311006975,world_spices,spices_herbs_spice_mix,world_spices,spices_asian
139522,"Thins piimašokolaad jõhvikate ja õhitud kaeraga, KARL FAZER, 95 g",,,,dairy_eggs_fats,dairy_milk,sweets_snacks,sweets_chocolate_bars
139523,"Thins tume šokolaad 70%, KARL FAZER, 95 g",FAZER CONFECTIONERY,,6416453021624,sweets_snacks,sweets_chocolate_bars,sweets_snacks,sweets_chocolate_bars
139524,"Thins valge šokolaad vaarikaga, KARL FAZER, 95 g",FAZER EESTI OÜ,,6416453021631,sweets_snacks,sweets_chocolate_bars,sweets_snacks,sweets_chocolate_bars
139525,"Thousand Island kaste, FIRST PRICE, 400 ml",SELVER AS,,7311041085950,sauces_oils,sauces_other,sauces_oils,sauces_salad_dressings
139526,"Tiigerkrevetid 16/20 (koorimata, peata), VICI, 240 g neto",VIČIUNAI BALTIC OÜ,,4770190105866,dairy_eggs_fats,dairy_cream_sourcream,frozen_food,frozen_fish
139527,"Till, SANTA MARIA, 7 g",SANTA MARIA AS,,6418474118123,produce,produce_herbs_salads_sprouts,world_spices,spices_herbs_spice_mix
139528,"Tiramisu kook, GUSTAV, 420 g",GUSTAV CAFÉ OÜ,,4742513007591,bakery,bakery_cakes_pastries,frozen_food,frozen_desserts_icecream
139529,"Tiramisu mandel kakaos, KALEV, 140 g",ORKLA EESTI AS,,4740012052043,dry_preserves,dry_other,sweets_snacks,sweets_candies
139565,Kollane ploomtomat I klass 750g,Kollane,750 g,4752004000185,,,produce,produce_root_veg
139764,Carrefour expert geel color 2l,Carrefour,2 l,5905784351230,,,household,hh_laundry
140000,Tolmukott RB1750 4 tk,Tolmukott RB1750,4 pcs,7319599012299,,,household,hh_other
140006,Tume viinamari Moldova I klass,Tume,,4742022670231,,,produce,produce_tropical
140054,Moomin pirni-viinamarja mahlajook 200ml,Moomin,200 ml,6418785003941,,,drinks,drinks_juices
