product_id,name,brand,size_text,ean,current_food_group,current_sub_code,canonical_main_code,canonical_sub_code
124889,"Hommikusöögibatoon Cini Minis 6-pakk, NESTLÉ, 150 g",Selver AS,150 g,5900020026163,dry_preserves,dry_cereals_muesli,sweets_snacks,sweets_chocolate_bars
124890,"Hommikusöögibatoon Cini-Minis, NESTLÉ, 25 g",Selver AS,25 g,8593893007499,dry_preserves,dry_cereals_muesli,sweets_snacks,sweets_chocolate_bars
124891,"Hommikusöögibatoon Fitness Cappuccino, NESTLÉ, 23,5 g",Selver AS,23.5 g,5900020046895,dry_preserves,dry_cereals_muesli,sweets_snacks,sweets_chocolate_bars
124892,"Hommikusöögibatoon Fitness Jõhvika-Maasika, NESTLÉ, 23,5 g",Selver AS,23.5 g,5900020029447,dry_preserves,dry_cereals_muesli,sweets_snacks,sweets_chocolate_bars
124893,"Hommikusöögibatoon Fitness Šokolaadiga, NESTLÉ, 23,5g",Selver AS,23.5 g,5900020008121,sweets_snacks,sweets_chocolate_bars,sweets_snacks,sweets_chocolate_bars
124894,"Hommikusöögibatoon Nesquik, NESTLÉ, 25 g",Selver AS,25 g,8593893007437,dry_preserves,dry_cereals_muesli,sweets_snacks,sweets_chocolate_bars
124895,"Hommikusöögibatoon Trix, NESTLÉ, 17 g",Selver AS,17 g,5900020045829,dry_preserves,dry_cereals_muesli,sweets_snacks,sweets_chocolate_bars
124896,"Hommikusöögihelbed Cini Minis Minis, NESTLÉ, 300 g",Selver AS,300 g,5900020044884,dry_preserves,dry_cereals_muesli,dry_preserves,dry_cereals_muesli
124897,"Hommikusöögihelbed Coco Pops, KELLOGG'S, 330 g",Sanitex OÜ,330 g,5059319025032,dry_preserves,dry_cereals_muesli,dry_preserves,dry_cereals_muesli
124898,"Hommikusöögihelbed Kakaopallid, FOXI, 500 g",Ektoni Hulgikaubandus OÜ,500 g,4770266185969,dry_preserves,dry_cereals_muesli,dry_preserves,dry_cereals_muesli
124899,"Hommikusöögihelbed KitKat, NESTLÉ, 330 g",Selver AS,330 g,5900020043191,dry_preserves,dry_cereals_muesli,dry_preserves,dry_cereals_muesli
124900,"Hommikusöögihelbed Nesquik Minis, NESTLÉ, 300 g",Selver AS,300 g,5900020044877,dry_preserves,dry_cereals_muesli,dry_preserves,dry_cereals_muesli
124901,"Hommikusöögihelbed Nesquik, NESTLÉ, 375 g",Selver AS,375 g,5900020013668,dry_preserves,dry_cereals_muesli,dry_preserves,dry_cereals_muesli
124902,"Hommikusöögihelbed Nestlé Cheerios Oat, NESTLÉ, 375 g",Selver AS,375 g,5900020036001,dairy_eggs_fats,dairy_plant_drinks,dry_preserves,dry_cereals_muesli
124903,"Hommikusöögihelbed Nestlé Cini-Minis Churros, NESTLÉ, 300 g",Selver AS,300 g,5900020042774,dry_preserves,dry_cereals_muesli,dry_preserves,dry_cereals_muesli
124904,"Hommikusöögihelbed Nestlé Cocoa Protein, NESTLÉ, 310 g",Selver AS,310 g,5900020043481,dry_preserves,dry_cereals_muesli,dry_preserves,dry_cereals_muesli
124905,"Hommikusöögihelbed Nestlé Honey Fiber, NESTLÉ, 310 g",Selver AS,310 g,5900020043504,dry_preserves,dry_cereals_muesli,dry_preserves,dry_cereals_muesli
124906,"Hommikusöögihelbed Nestlé Kit Kat, NESTLÉ, 550 g",Selver AS,550 g,5900020045232,dry_preserves,dry_cereals_muesli,dry_preserves,dry_cereals_muesli
124907,"Hommikusöögihelbed Trix, NESTLÉ, 300g",Selver AS,300 g,5900020045133,dry_preserves,dry_cereals_muesli,dry_preserves,dry_cereals_muesli
124908,"Hommikusöök Cheerios, NESTLÉ, 375 g",Selver AS,375 g,5900020022745,dry_preserves,dry_cereals_muesli,dry_preserves,dry_cereals_muesli
124909,"Hommikusöök Chocapic, NESTLÉ, 375 g",Selver AS,375 g,5900020013927,dry_preserves,dry_cereals_muesli,dry_preserves,dry_cereals_muesli
124910,"Hommikusöök Cini-Minis, NESTLÉ, 375 g",Selver AS,375 g,5900020022769,dry_preserves,dry_cereals_muesli,dry_preserves,dry_cereals_muesli
124911,"Hommikusöök Cookie Crisp, NESTLÉ, 375 g",Selver AS,375 g,5900020011886,sweets_snacks,sweets_biscuits_cookies,dry_preserves,dry_cereals_muesli
124912,"Hommikusöök Cookie rings, OHO, 150 g",Maic Kaubanduse AS,150 g,4770149213826,sweets_snacks,sweets_biscuits_cookies,dry_preserves,dry_cereals_muesli
124913,"Hommikusöök Corn Flakes Honey & Nut, NESTLÉ, 350 g",Selver AS,350 g,5900020038616,dry_preserves,dry_cereals_muesli,dry_preserves,dry_cereals_muesli
124914,"Hommikusöök Corn Flakes, NESTLÉ, 375 g",Selver AS,375 g,5900020038555,dry_preserves,dry_cereals_muesli,dry_preserves,dry_cereals_muesli
124915,"Hommikusöök Corn Flakes Toffee, NESTLÉ, 350 g",Selver AS,350 g,5900020047182,sweets_snacks,sweets_candies,dry_preserves,dry_cereals_muesli
124916,"Hommikusöök Fitness, NESTLÉ, 375 g",Selver AS,375 g,3387390339499,dry_preserves,dry_cereals_muesli,dry_preserves,dry_cereals_muesli
124917,"Hommikusöök Fruity froops, OHO, 150 g",Maic Kaubanduse AS,150 g,4770149213444,dry_preserves,dry_cereals_muesli,dry_preserves,dry_cereals_muesli
124918,"Hommikusöök Kolm sõpra, OHO!, 150 g",Maic Kaubanduse AS,150 g,4770149203391,dry_preserves,dry_cereals_muesli,dry_preserves,dry_cereals_muesli
124919,"Hommikusöök Lion, NESTLÉ, 400 g",Selver AS,400 g,5900020019530,dry_preserves,dry_cereals_muesli,dry_preserves,dry_cereals_muesli
124920,"Hommikusöök Nesquik, NESTLÉ, 625 g",Selver AS,625 g,5900020018403,dry_preserves,dry_cereals_muesli,dry_preserves,dry_cereals_muesli
124921,"Honduras kohvioad, AVASTA, 1 kg",,1 kg,,drinks,drinks_coffee_beans_capsules,drinks,drinks_coffee_beans_capsules
124922,"Hõõgveinisegu, SANTA MARIA, 37 g",Santa Maria AS,37 g,7311311005084,drinks,drinks_wine,world_spices,spices_herbs_spice_mix
124923,"HULGI Acai-sorbett 3tk, TRIBE, 3 x 135 g",,3 x 135 g,,frozen_food,frozen_desserts_icecream,frozen_food,frozen_desserts_icecream
124924,"HULGI Apelsinimahl viljalihaga 3tk, DON SIMON, 3 x 2L",Mediato AS,3 x 2 l,0216000000647,drinks,drinks_juices,drinks,drinks_juices
124925,"HULGI Barista mandlijook 8tk, ALPRO, 8 x 1 L",,8 x 1 l,0210300004206,,,dairy_eggs_fats,dairy_plant_drinks
124926,"HULGI Ekstra väärisoliiviõli, mahe 3tk, BORGES, 3 x 500ml",,3 x 500 ml,0214000000070,sauces_oils,oils_olive,sauces_oils,oils_olive
124927,"HULGI Gouda juust viilud laktoosivaba 3tk, E-PIIM, 3 x 300g",E-Piim Tootmine AS,3 x 300 g,0210300003865,dairy_eggs_fats,dairy_cheese_slices,cheese,dairy_cheese_slices
124928,"HULGI Graviola sorbett 3tk, TRIBE, 3 x 135 g",,3 x 135 g,,frozen_food,frozen_desserts_icecream,frozen_food,frozen_desserts_icecream
124929,"HULGI Grill ja praejuust 2tk, NOPRI, 2 x 500g",,2 x 500 g,0210300002240,dairy_eggs_fats,dairy_other,cheese,cheese_regular
124930,"HULGI Hapukoor 20% laktoosivaba tops 3tk, TERE, 3 x 300g",Tere AS,3 x 300 g,0210300003889,dairy_eggs_fats,dairy_cream_sourcream,dairy_eggs_fats,dairy_cream_sourcream
124931,"HULGI Hernesupp suitsulihaga 2tk, SALVEST, 2 x 530g",,2 x 530 g,0214100000123,,,dry_preserves,dry_ready_meals_jars
124932,"HULGI Hommikusöögibatoon Fitness Cappuccino 10tk, NESTLÉ, 10 x 23,5 g",,10 x 23.5 g,0213000001278,dry_preserves,dry_cereals_muesli,sweets_snacks,sweets_chocolate_bars
124933,"HULGI Jõhvika-vaarika müslibatoon 10tk, SANTE, 10 x 40 g",,10 x 40 g,0213000001292,dry_preserves,dry_cereals_muesli,sweets_snacks,sweets_chocolate_bars
124934,"HULGI Juustu ürdisnäkk 3tk, FARMI, 3 x 200 g",Farmi Piimatööstus AS,3 x 200 g,0210300003551,world_spices,spices_herbs_spice_mix,cheese,cheese_regular
124935,"HULGI Juustusnäkk 3tk, FARMI, 3 x 200g",,3 x 200 g,0210300002721,dairy_eggs_fats,dairy_other,cheese,cheese_regular
124936,"HULGI Kama-jogurtibatoonike 4tk, KALEV, 4 x 150 g",Orkla Eesti AS,4 x 150 g,0215000001692,dairy_eggs_fats,dairy_yogurt_kefir,dairy_eggs_fats,dairy_desserts
124937,"HULGI Kanapuljong 15 tk, 10pk, GALINA BLANCA, 10 x 150 g",,10 x 150 g,0213000001339,world_spices,spices_broth_stock,world_spices,spices_broth_stock
124938,"HULGI Keefir täispiimast 3,8-4,2% 2tk, FARMI, 2 x 1 kg",Farmi Piimatööstus AS,2 x 1 kg,0210300004190,dairy_eggs_fats,dairy_milk,dairy_eggs_fats,dairy_yogurt_kefir
124939,"HULGI Kitsepiimajuust 2tk, SOIGNON, 2 x 110 g",,2 x 110 g,0210300004176,dairy_eggs_fats,dairy_other,cheese,cheese_regular
124940,"HULGI Klassikaline hummus 3tk, GOURMENT CLUB, 3 x 200g",Gurmeeklubi OÜ,3 x 200 g,0210600001035,,,sauces_oils,sauces_other
124941,"HULGI Klassikalised pelmeenid 3tk, MAKS&MOORITS, 3 x 400 g",Atria Eesti AS,3 x 400 g,4740171188430,,,frozen_food,frozen_other
124942,"HULGI Kondenspiimajäätis 3tk, LA MUU, 3 x 500 ml/250 g",,3 x 500 ml,0212000002124,frozen_food,frozen_desserts_icecream,frozen_food,frozen_desserts_icecream
124943,"HULGI Koorejäätis šokolaaditükkidega vahvlikoonuses 5tk, ONU ESKIMO, 5 x 165ml/80g",,5 x 165 ml,0212000002100,frozen_food,frozen_desserts_icecream,frozen_food,frozen_desserts_icecream
124944,"HULGI Koorekomm kondenspiima täidisega Milky Splash Toffifee 3tk, ROSHEN, 3 x 150 g",,3 x 150 g,0215000001746,dairy_eggs_fats,dairy_cream_sourcream,sweets_snacks,sweets_candies
124945,"HULGI Koorene jogurt maasikatega 2tk, FARMI, 2 x 400 g",,2 x 400 g,0210300004244,dairy_eggs_fats,dairy_yogurt_kefir,dairy_eggs_fats,dairy_yogurt_kefir
124946,"HULGI Koorene jogurt mustikatega 2tk, FARMI, 2 x 400 g",,2 x 400 g,0210300004237,dairy_eggs_fats,dairy_yogurt_kefir,dairy_eggs_fats,dairy_yogurt_kefir
124947,"HULGI Koorene maitsestamata jogurt 5% 2tk, FARMI, 2 x 1kg",Farmi Piimatööstus AS,2 x 1 kg,0210300003711,dairy_eggs_fats,dairy_yogurt_kefir,dairy_eggs_fats,dairy_yogurt_kefir
124948,"HULGI Kreeka jogurt 10% 3tk, FARMI, 3 x 370 g",Farmi Piimatööstus AS,3 x 370 g,0210300004107,dairy_eggs_fats,dairy_yogurt_kefir,dairy_eggs_fats,dairy_yogurt_kefir
124949,"HULGI Külmsuitsulõhe tükid 2tk, AVEKTRA, 2x100g",Avektra OÜ,2 x 100 g,0210200000483,meat_fish,fish_salted_smoked,meat_fish,fish_salted_smoked
124950,"HULGI Külmutatud EHE mini-frikadellid 3tk, RANNAROOTSI, 3 x 350 g",,3 x 350 g,0212000002131,frozen_food,frozen_other,frozen_food,frozen_meat
124951,"HULGI Lahustuv kakaojook 3tk, NESQUIK, 3 X 300g",,3 x 300 g,0215500000416,dry_preserves,dry_cereals_muesli,drinks,drinks_syrups_powders
124952,"HULGI Lahustuv kohv Cronat Gold 2tk, JACOBS, 2 x 200 g",Selver AS,2 x 200 g,0215500000140,drinks,drinks_tea_coffee,drinks,drinks_tea_coffee
124953,"HULGI Maasikajogurt tuubis 6tk, DANONKI, 6 x 70 g",,6 x 70 g,0210300003636,dairy_eggs_fats,dairy_yogurt_kefir,dairy_eggs_fats,dairy_yogurt_kefir
124954,"HULGI Mähkmed Extra Care 1 2-5kg 2tk, HUGGIES, 2 x 26tk",,2 x 26 pcs,0223000001178,baby,baby_diapers,baby,baby_diapers
124955,"HULGI Mähkmed Extra Care 2 3-6kg 2tk, HUGGIES, 2 x 58tk",,2 x 58 pcs,0223000001185,baby,baby_diapers,baby,baby_diapers
124956,"HULGI Maisikepikesed kondenspiimaga 3tk, LOTTE, 3 x 130g",,3 x 130 g,0213000001162,dairy_eggs_fats,dairy_milk,sweets_snacks,sweets_other
124957,"HULGI Maisikrõpsud juustumaitselised 4 tk, DORITOS, 4 x 100g",,4 x 100 g,0213200000163,sweets_snacks,sweets_snacks_salty,sweets_snacks,sweets_snacks_salty
124958,"HULGI Majapidamispaber 3tk, SELVER, 3 x 4rl",Selver AS,3 x 4 rl,0224100001143,,,household,hh_paper
124959,"HULGI Makaroniroog 2tk, SALVEST, 2 x 530g",,2 x 530 g,0214100000369,dry_preserves,dry_pasta_rice,dry_preserves,dry_ready_meals_jars
124960,"HULGI Mini vahukommid 5tk, VAN DAMME, 5 X 100G",,5 x 100 g,0215000001289,sweets_snacks,sweets_candies,sweets_snacks,sweets_candies
124961,"HULGI Mitmeviljakukkel (5tk), SELVERI PAGARID, 175 g",Eesti Pagar AS,175 g,2615079000004,bakery,bakery_buns_croissants,bakery,bakery_buns_croissants
124962,"HULGI Mozzarella Zottarella 3tk, ZOTT, 3 x 200 g",,3 x 200 g,0210300004183,dairy_eggs_fats,dairy_other,cheese,cheese_regular
124963,"HULGI Munanuudlid 3tk, THAI CHOICE, 3 x 200 g",,3 x 200 g,0213200000576,dairy_eggs_fats,dairy_eggs,dry_preserves,dry_pasta_rice
124964,"HULGI Näkileib Originaal duubel pakk 4tk, FINN CRISP, 4 X 400g",,4 x 400 g,0215000001487,drinks,drinks_spirits,bakery,bakery_other
124965,"HULGI Nätsukomm Magic Sticks 5tk, MAMBA, 5 x 140 g",Mobec AS,5 x 140 g,0215000001753,,,sweets_snacks,sweets_gums_mints
124966,"HULGI Nisujahu Eriti Hea 2tk, VESKI MATI, 2 x 2kg",Selver AS,2 x 2 kg,0213000000561,dry_preserves,dry_flour_sugar_baking,dry_preserves,dry_flour_sugar_baking
