product_id,name,brand,size_text,ean,current_food_group,current_sub_code,canonical_main_code,canonical_sub_code
422080,Lapi leib Street Food FAZER 140g,Fazer,140 g,,bakery,bakery_bread_loaves,bakery,bakery_bread_loaves
422081,Ahjubroiler klassikaline TALLEGG kg,Tallegg,1 kg,,meat_fish,meat_poultry,meat_fish,meat_poultry
422082,Karamelli kaera-sojajook ALPRO Barista 750ml,Alpro,750 ml,,dairy_eggs_fats,dairy_plant_drinks,dairy_eggs_fats,dairy_plant_drinks
422083,GT vein Tbilvino TVISHI valge 750ml,Tbilvino,750 ml,,drinks,drinks_wine,drinks,drinks_wine
422084,Jahv.kohv Classic DALLMAYR 500g,Dallmayr,500 g,,drinks,drinks_other,drinks,drinks_coffee_beans_capsules
422085,Suflee lõhefileest AVEKTRA 220g,Avektra,220 g,,meat_fish,fish_fresh,meat_fish,fish_salted_smoked
422086,Külmutatud kalapulgad ESVA 450g,Esva,450 g,,frozen_food,frozen_fish,frozen_food,frozen_fish
422087,Lihasnäkk Chili Pork Jerky RAKVERE 50g,Rakvere,50 g,,meat_fish,meat_other,meat_fish,meat_gourmet
422088,Whisky NIKKA Coffee Grain 45% 700ml karp,Nikka,700 ml,,drinks,drinks_spirits,drinks,drinks_spirits
422089,Meremari punane KRISKAL 113g,Kriskal,113 g,,dry_preserves,dry_other,meat_fish,fish_processed
422090,Anšoovis filee klassikaline BRIIS 145g,Briis,145 g,,dry_preserves,dry_pasta_rice,dry_preserves,dry_canned_meat_fish
422091,Mustika grill-ribi RAKVERE kg,Rakvere,1 kg,,meat_fish,meat_pork,meat_fish,meat_pork
422092,Whisky SAILOR'S 40% 700ml,,700 ml,,drinks,drinks_spirits,drinks,drinks_spirits
422093,Pealinna peenleib EESTI PAGAR 1kg,Eesti Pagar,1 kg,,bakery,bakery_bread_loaves,bakery,bakery_bread_loaves
422094,Sojajook ALPRO PlantProtein 1L,Alpro,1 l,,dairy_eggs_fats,dairy_plant_drinks,dairy_eggs_fats,dairy_plant_drinks
422095,Anšoovis vähesoolane BRIIS 160g,Briis,160 g,,dry_preserves,dry_pasta_rice,dry_preserves,dry_canned_meat_fish
422096,Whisky SCOTTISH LEADER 40% 1L,,1 l,,drinks,drinks_spirits,drinks,drinks_spirits
