product_id,name,brand,size_text,ean,current_food_group,current_sub_code,canonical_main_code,canonical_sub_code
125642,"Juustukaste Salsa Con Queso, POCO LOCO, 300 g",LTT AS,300 g,5412514999940,world_spices,spices_mexican,sauces_oils,sauces_other
125643,"Juustukolmnurgad, FLORA, 115g",Selver AS,115 g,4750271109273,dairy_eggs_fats,dairy_other,bakery,bakery_cakes_pastries
125644,"Juustukook, PAGARINI, 850 g",Eesti Pagar AS,850 g,4744918010176,dairy_eggs_fats,dairy_other,bakery,bakery_cakes_pastries
125645,"Juustuküpsis, SELVERI PAGARID, 500 g",Selver AS,500 g,2614889000006,sweets_snacks,sweets_biscuits_cookies,sweets_snacks,sweets_biscuits_cookies
125646,"Juustumaitselised kartuliaastud, TAFFEL, 180g",Orkla Eesti AS,180 g,4750024002721,dairy_eggs_fats,dairy_other,sweets_snacks,sweets_snacks_salty
125647,"Juusturibad küüslauguga, DELIKATESS, 100 g",Delikatess Food OÜ,100 g,4742421004446,dairy_eggs_fats,dairy_other,cheese,cheese_regular
125648,"Juusturibad tšillimaitselised, DELIKATESS, 100 g",Delikatess Food OÜ,100 g,4742421002121,dairy_eggs_fats,dairy_other,cheese,cheese_regular
125649,"Juusturull, SELVERI PAGARID, ca 115 g",Eesti Pagar AS,115 g,2611019000004,dairy_eggs_fats,dairy_other,bakery,bakery_buns_croissants
125650,"Juustomstritsel, SELVERI PAGARID, 320-330 g",Selver AS,325 g,2611088000004,dairy_eggs_fats,dairy_other,bakery,bakery_other
125651,"Kaelariputatav medal Nr.1 piimašokolaadist, STEENLAND, 23 g",LTT AS,23 g,87188653,sweets_snacks,sweets_chocolate_bars,sweets_snacks,sweets_chocolate_bars
125652,"Kaeradessert dreamy sidruni, VALIO ODDLYGOOD, 130 g",Oddlygood Estonia OÜ,130 g,6430081490850,dairy_eggs_fats,dairy_plant_drinks,dairy_eggs_fats,dairy_desserts
125653,"Kaerahelbed maapähklivõi ja meresoolaga, GRACI, 50 g",Bimar OÜ,50 g,4751019531059,sweets_snacks,sweets_nuts_driedfruit,dry_preserves,dry_cereals_muesli
125654,"Kaerahelbed, mahe, JAHU-JAAN, 500 g",Selver AS,500 g,4745010371301,dairy_eggs_fats,dairy_plant_drinks,dry_preserves,dry_cereals_muesli
125655,"Kaerahelbed, SELVER, 500 g",Selver AS,500 g,4740581300088,dairy_eggs_fats,dairy_plant_drinks,dry_preserves,dry_cereals_muesli
125656,"Kaerahelbepuder maasikatega, tops, ACTIVUS, 60 g",Sanitex OÜ,60 g,4770107253444,baby,baby_porridge_cereal,dry_preserves,dry_cereals_muesli
125657,"Kaerahelbepuder marjadega, tops, ACTIVUS, 60 g",Sanitex OÜ,60 g,4770107253499,baby,baby_porridge_cereal,dry_preserves,dry_cereals_muesli
125658,"Kaerahelbepuder mustikatega, tops, ACTIVUS, 60 g",Sanitex OÜ,60 g,4770107256025,baby,baby_porridge_cereal,dry_preserves,dry_cereals_muesli
125659,"Kaerahelbepuder õuntega, tops, ACTIVUS, 60 g",Sanitex OÜ,60 g,4770107253482,baby,baby_porridge_cereal,dry_preserves,dry_cereals_muesli
125660,"Kaerahelbepuder vaarikatega, tops, ACTIVUS, 60 g",Sanitex OÜ,60 g,4770107253451,baby,baby_porridge_cereal,dry_preserves,dry_cereals_muesli
125661,"Kaerajook 2,8%, vitamiinidega laktoosivaba, OATLY, 1 l",Club-Mate Eesti OÜ,1 l,7394376620683,dairy_eggs_fats,dairy_plant_drinks,dairy_eggs_fats,dairy_plant_drinks
125662,"Kaerajook barista vanillimaitseline UHT, VALIO ODDLYGOOD, 1 l",,1 l,,dairy_eggs_fats,dairy_plant_drinks,dairy_eggs_fats,dairy_plant_drinks
125663,"Kaerajook gluteenivaba, NATRUE, 1 L",D.T.L. Consumer Products Eesti AS,1 l,8423352400021,drinks,drinks_tea_coffee,dairy_eggs_fats,dairy_plant_drinks
125664,"Kaerajook kaltsiumi ja vitamiinidega, magustamata laktoosivaba, ALPRO, 1 l",Nutricia SIA,1 l,5411188124689,dairy_eggs_fats,dairy_plant_drinks,dairy_eggs_fats,dairy_plant_drinks
125665,"Kaerajook organic laktoosivaba, YOOK, 1 l",Yook Production AS,1 l,4745010449024,dairy_eggs_fats,dairy_plant_drinks,dairy_eggs_fats,dairy_plant_drinks
