product_id,name,brand,size_text,ean,current_food_group,current_sub_code,canonical_main_code,canonical_sub_code
418674,Pesulop Vah Silan Fascinatingjungle 770 Ml,Silan,770 ml,,dry_preserves,dry_other,household,hh_laundry
418675,Pesulop Vah Silan Fresh Ocean 54 Pk 594 Ml,Silan,594 ml,,dry_preserves,dry_other,household,hh_laundry
418676,Pesulop Vah Silan Fresh Sky 2 86 L 130 Pk,Silan,2.86 l,,dry_preserves,dry_other,household,hh_laundry
418677,Pesulop Vah Silan Fresh Sky 68 Pk 748 Ml,Silan,748 ml,,dry_preserves,dry_other,household,hh_laundry
418678,Pesulop Vah Silan Glamour 46 Pk 1 012 L,Silan,1.012 l,,dry_preserves,dry_other,household,hh_laundry
418679,Pesulop Vah Silan Lavender Spring 880 Ml,Silan,880 ml,,dry_preserves,dry_other,household,hh_laundry
418680,Pesulop Vah Silan Romance 46 Pk 1 012 L,Silan,1.012 l,,dry_preserves,dry_other,household,hh_laundry
418681,Pesulop Vah Silan Sensitive 2 86 L 130 Pk,Silan,2.86 l,,dry_preserves,dry_other,household,hh_laundry
418682,Pesulop Vahend Coccolino Bluesplash 1 7 L,Coccolino,1.7 l,,dry_preserves,dry_other,household,hh_laundry
418683,Pesulop Vahend Coccolino Sensitive 975 Ml,Coccolino,975 ml,,dry_preserves,dry_other,household,hh_laundry
418684,Pesulop Vahend Coccolino Silk Lily 1 7 L,Coccolino,1.7 l,,dry_preserves,dry_other,household,hh_laundry
418685,Pesulop Vahend Silan Dreamy Lotus 770 Ml,Silan,770 ml,,dry_preserves,dry_other,household,hh_laundry
418686,Pesulop Vahend Silan Floral Crisp 770 Ml,Silan,770 ml,,dry_preserves,dry_other,household,hh_laundry
418687,Pesulop Vahend Silan Magicmagnolia 770 Ml,Silan,770 ml,,dry_preserves,dry_other,household,hh_laundry
418688,Pesulop Vahend Silan Ylang Vetiver 770 Ml,Silan,770 ml,,dry_preserves,dry_other,household,hh_laundry
418689,Pesuloputusvahend Silan Sensitive 880 Ml,Silan,880 ml,,household,hh_laundry,household,hh_laundry
418690,Pesupulb Mayeri Allcare Universal 1 65 Kg,Mayeri,1.65 kg,,dry_preserves,dry_other,household,hh_laundry
418691,Pesupulb Persil Fresh Silan 36 Pk 1 98 Kg,Persil,1.98 kg,,dry_preserves,dry_other,household,hh_laundry
418692,Pesupulber Persil Color 20 Pk 1 1 Kg,Persil,1.1 kg,,household,hh_laundry,household,hh_laundry
418693,Pesupulber Persil Sensitive 18 Pk 0 99 Kg,Persil,0.99 kg,,household,hh_laundry,household,hh_laundry
418694,Plekieemalduspulb Helper Oxygen 750 G,Helper,750 g,,dry_preserves,dry_other,household,hh_laundry
418695,Varvipuudja Helper 20 Tk,Helper,20 tk,,dry_preserves,dry_other,household,hh_laundry
