product_id,name,brand,size_text,ean,current_food_group,current_sub_code,canonical_main_code,canonical_sub_code
423784,Juust EESTI viilutatud 350g,,350 g,,dairy_eggs_fats,dairy_cheese_slices,dairy_eggs_fats,dairy_cheese_slices
423785,Juust Emmental WELL DONE 45% viil. 150g,Well Done,150 g,,dairy_eggs_fats,dairy_cheese_slices,dairy_eggs_fats,dairy_cheese_slices
423786,Mochi mango RUD 50g,Rud,50 g,,produce,produce_tropical,frozen_food,frozen_desserts_icecream
423787,KGT vein GRAND SUD Cabernet 1L,,1 l,,drinks,drinks_wine,drinks,drinks_wine
423788,Kuiv.suitsumaitseline stauriid MSDM 36g,,36 g,,meat_fish,fish_salted_smoked,meat_fish,fish_processed
423789,Pitsasink M&M 250g,M&M,250 g,,meat_fish,meat_hams,meat_fish,meat_hams
423790,Põdraliha äkis LINNAMÄE 110g,Linnamäe,110 g,,meat_fish,meat_other,dry_preserves,dry_canned_meat_fish
423791,Juust Emmental ESTOVER viil. 150g,Estover,150 g,,dairy_eggs_fats,dairy_cheese_slices,dairy_eggs_fats,dairy_cheese_slices
423792,Kuiv.sink Serrano WELL DONE 500g viil,Well Done,500 g,,meat_fish,meat_hams,meat_fish,meat_hams
423793,KGT vein FRANZ HOFFNER Riesling 750ml,,750 ml,,drinks,drinks_wine,drinks,drinks_wine
423794,Poolsuitsuvorst Krakov NÕO 270g,Nõo,270 g,,meat_fish,meat_sausages,meat_fish,meat_sausages
423795,Joogijog. vaarikam. WELL DONE 2% 250g,Well Done,250 g,,produce,produce_berries,dairy_eggs_fats,dairy_yogurt_kefir
423796,Põdraliha konserv LINNAMÄE 240g,Linnamäe,240 g,,meat_fish,meat_other,dry_preserves,dry_canned_meat_fish
423797,Juust EESTI viilutatud 500g,,500 g,,dairy_eggs_fats,dairy_cheese_slices,dairy_eggs_fats,dairy_cheese_slices
423798,Joogivesi SAAREMAA Vesi 5l,Saaremaa,5 l,,drinks,drinks_water,drinks,drinks_water
423799,Juust ATLEET Originaal 200g,Atleet,200 g,,drinks,drinks_spirits,dairy_eggs_fats,dairy_cheese_slices
423800,Poolsuitsuvorst Krakov VALLA 450g,Valla,450 g,,meat_fish,meat_sausages,meat_fish,meat_sausages
423802,Juust Gouda trühvlitega kg,,1 kg,,dairy_eggs_fats,dairy_cheese_slices,dairy_eggs_fats,dairy_cheese_slices
423803,Külm.pitsa singi-juustu LaMiaGrande 400g,,400 g,,dairy_eggs_fats,dairy_cheese_slices,frozen_food,frozen_pizza
423804,Poolsuitsuvorst RAKVERE 350g,Rakvere,350 g,,meat_fish,meat_sausages,meat_fish,meat_sausages
423805,Juust Cheddar WELL DONE Red viil. 150g,Well Done,150 g,,dairy_eggs_fats,dairy_cheese_slices,dairy_eggs_fats,dairy_cheese_slices
423806,Juust DOR BLU 100g,,100 g,,dairy_eggs_fats,dairy_cheese_slices,dairy_eggs_fats,dairy_cheese_slices
423807,Juust Gouda 48% WELL DONE 200g,Well Done,200 g,,dairy_eggs_fats,dairy_cheese_slices,dairy_eggs_fats,dairy_cheese_slices
423808,Juust Gouda NOPRI karulauguga 250g,Nopri,250 g,,dairy_eggs_fats,dairy_cheese_slices,dairy_eggs_fats,dairy_cheese_slices
423809,Seašašlõkk äädikamarinaadis kg,,1 kg,,sauces_oils,sauces_marinades,meat_fish,meat_pork
423810,KGT vein ITALIA Pinot Grigio 750ml,,750 ml,,drinks,drinks_wine,drinks,drinks_wine
423811,Juust Brie French kg,,1 kg,,dairy_eggs_fats,dairy_cheese_slices,dairy_eggs_fats,dairy_cheese_slices
423812,Juust Gouda lambaläätsega kg,,1 kg,,dairy_eggs_fats,dairy_cheese_slices,dairy_eggs_fats,dairy_cheese_slices
423813,Kohup.kreem ALMA metsmaasikakissell 140g,Alma,140 g,,produce,produce_berries,dairy_eggs_fats,dairy_cottage_quark
423814,Juust Gouda 48% WELL DONE 150g viil.,Well Done,150 g,,dairy_eggs_fats,dairy_cheese_slices,dairy_eggs_fats,dairy_cheese_slices
423815,Kuiv.suitsumaits.kalmaari ribad MSDM 36g,,36 g,,meat_fish,fish_salted_smoked,meat_fish,fish_processed
423816,Juust Camembert PRESIDENT ürtidega 120g,Président,120 g,,dairy_eggs_fats,dairy_cheese_slices,dairy_eggs_fats,dairy_cheese_slices
423817,Juust Gouda FARM MILK viilutatud 150g,Farm Milk,150 g,,dairy_eggs_fats,dairy_cheese_slices,dairy_eggs_fats,dairy_cheese_slices
423818,Kohup.kreem DANONKI van.maas.banaan. 4x90g,Danonki,4x90 g,,produce,produce_tropical,dairy_eggs_fats,dairy_cottage_quark
423819,Kuiv.vähesoolane anšoovis MSDM 36g,,36 g,,world_spices,spices_basic_salt_pepper,meat_fish,fish_processed
423820,Juust EESTI light viilutatud 200g,,200 g,,dairy_eggs_fats,dairy_cheese_slices,dairy_eggs_fats,dairy_cheese_slices
423821,Juust Gouda WELL DONE PREMIUM J.X.O. 180g,Well Done,180 g,,dairy_eggs_fats,dairy_cheese_slices,dairy_eggs_fats,dairy_cheese_slices
423822,Kiivi-mango smuuti PAI 280ml,Pai,280 ml,,produce,produce_tropical,drinks,drinks_juices
423823,Poolsuitsuvorst Servelaat RAKVERE 500g,Rakvere,500 g,,meat_fish,meat_sausages,meat_fish,meat_sausages
423824,Juust Rembrandt kg,,1 kg,,dairy_eggs_fats,dairy_cheese_slices,dairy_eggs_fats,dairy_cheese_slices
423825,Kohup.kreem TERE Emma mustikakiss. 150g,Tere,150 g,,produce,produce_berries,dairy_eggs_fats,dairy_cottage_quark
423826,Kohvijook 3in1 MOKATE 10x17g,Mokate,10x17 g,,drinks,drinks_other,drinks,drinks_tea_coffee
423827,Kohvikoor FARM MILK 10% 10x10ml,Farm Milk,10x10 ml,,dairy_eggs_fats,dairy_cream_sourcream,dairy_eggs_fats,dairy_cream_sourcream
423828,Küla suitsusink NÕO kg-lett,Nõo,1 kg,,meat_fish,meat_hams,meat_fish,meat_hams
423829,Külms.roogitud makrell vaakumis OCEAN kg,Ocean,1 kg,,dry_preserves,dry_other,meat_fish,fish_fresh
423830,Kohvioad Arabica Selected PAULIG 1kg,Paulig,1 kg,,drinks,drinks_coffee_beans_capsules,drinks,drinks_coffee_beans_capsules
423831,Kuiv.vorst.Salch&Chor.WELL DONE 80g viil,Well Done,80 g,,meat_fish,meat_sausages,meat_fish,meat_gourmet
423832,Kirsiliköör 18% 500ml PET,,500 ml,,dry_preserves,dry_other,drinks,drinks_spirits
423833,Kohvikoor FARM MILK 10% 200ml,Farm Milk,200 ml,,dairy_eggs_fats,dairy_cream_sourcream,dairy_eggs_fats,dairy_cream_sourcream
423834,Juust Gouda WELL DONE viil.lakt.v. 150g,Well Done,150 g,,dairy_eggs_fats,dairy_cheese_slices,dairy_eggs_fats,dairy_cheese_slices
