product_id,name,brand,size_text,ean,current_food_group,current_sub_code,canonical_main_code,canonical_sub_code
583519,KH-7 rasvaeemaldaja 750ml,KH-7,750ml,8420822121080,dry_preserves,dry_other,household,hh_cleaners
583520,Hispaania jõevähid valge veini kastmes 500g,,500g,8424260200017,drinks,drinks_wine,frozen_food,frozen_fish
583521,Embutidos Caula vorst Chorizo 200g,Embutidos Caula,200g,8424863000250,meat_fish,meat_sausages,meat_fish,meat_gourmet
583522,Haribo Miami Fizz kummikomm 85g,Haribo,85g,8426617359850,sweets_snacks,sweets_candies,sweets_snacks,sweets_candies
583523,Cava Clos Amador Brut Ecologic Reserva 0.75L,Clos Amador,0.75L,8426998254751,drinks,drinks_wine,drinks,drinks_wine
583524,Cava Clos Amador Semi Sec Classic 0.75L,Clos Amador,0.75L,8426998257592,drinks,drinks_wine,drinks,drinks_wine
583525,Cava Mas Pere Brut Reserva 0.75L,Mas Pere,0.75L,8426998258759,drinks,drinks_wine,drinks,drinks_wine
583526,Ecomil kookoskoor 200ml,Ecomil,200ml,8428532230092,dairy_eggs_fats,dairy_cream_sourcream,dairy_eggs_fats,dairy_cream_sourcream
583527,Meresool 1kg,,1kg,8428818000081,world_spices,spices_basic_salt_pepper,world_spices,spices_basic_salt_pepper
583528,Islamar kalmaarirõngad taignas 1kg külmutatud,Islamar,1kg,8432145003639,dry_preserves,dry_other,frozen_food,frozen_fish
583529,Byphasse niisutav juuksepalsam 2tk,Byphasse,2tk,8436097094189,personal_care,pcare_shampoo_cond,personal_care,pcare_shampoo_cond
583530,Byphasse niisutav SPF30 juuksepalsam 2tk,Byphasse,2tk,8436097094196,personal_care,pcare_shampoo_cond,personal_care,pcare_shampoo_cond
583531,Byphasse 48H Sweet Almond Oil rulldeo 50ml,Byphasse,50ml,8436097095131,dry_preserves,dry_other,personal_care,pcare_deo
583532,Byphasse 48H Bambuse rulldeo 50ml,Byphasse,50ml,8436097095148,dry_preserves,dry_other,personal_care,pcare_deo
583533,Byphasse 48H Groovy Paris rulldeo 50ml,Byphasse,50ml,8436097095391,dry_preserves,dry_other,personal_care,pcare_deo
583534,Byphasse Coconut dushikreem 1L,Byphasse,1L,8436097095803,dry_preserves,dry_other,personal_care,pcare_shower_soap
583535,Byphasse Vanilla dushikreem 1L,Byphasse,1L,8436097095810,dry_preserves,dry_other,personal_care,pcare_shower_soap
583536,Pv Care Tinto Sobre Lias 0.75L,Care,0.75L,8437003701399,dry_preserves,dry_other,drinks,drinks_wine
583537,Vv Care Blanco Sobre Lias 0.75L,Care,0.75L,8437003701849,dry_preserves,dry_other,drinks,drinks_wine
583538,Vv Capellana Macabeo Ecologic 0.75L,Capellana,0.75L,8437007174014,dry_preserves,dry_other,drinks,drinks_wine
583539,Naturgreen agaavisiirup hele 500ml,Naturgreen,500ml,8437011502094,drinks,drinks_syrups_powders,dry_preserves,dry_other
583540,Cava Cabaret Brut 0.75L,Cabaret,0.75L,8437020585163,drinks,drinks_wine,drinks,drinks_wine
583541,Cava Cabaret Organic Brut 0.75L,Cabaret,0.75L,8437020585408,drinks,drinks_wine,drinks,drinks_wine
583542,Paltavo avokaado majoneesikaste mahe 200g,Paltavo,200g,8437021545036,sauces_oils,sauces_other,sauces_oils,sauces_ketchup_mayo
583543,ONE Steril Weight kuivtoit kassile 1.5kg kana,ONE,1.5kg,8445290062871,meat_fish,meat_poultry,pet,pet_cat_dry
583544,ONE kuivtoit steriliseeritud kassile 800g kana,ONE,800g,8445290073426,meat_fish,meat_poultry,pet,pet_cat_dry
583545,ONE Senior kuivtoit kassile 800g kana-taistera,ONE,800g,8445290246691,meat_fish,meat_poultry,pet,pet_cat_dry
583546,Maggi Idea mahlastele ribidele maitseainesegu 42g,Maggi,42g,8445290259714,drinks,drinks_juices,world_spices,spices_herbs_spice_mix
