product_id,name,brand,size_text,ean,current_food_group,current_sub_code,canonical_main_code,canonical_sub_code
376776,Majonees BBQ Lemmik 200g,Lemmik,200 g,,sauces_oils,sauces_ketchup_mayo,sauces_oils,sauces_ketchup_mayo
376777,Šokolaadikompvekkide assortii Milka Favourites 158g,Milka,158 g,,dairy_eggs_fats,dairy_milk,sweets_snacks,sweets_candies
376778,Kõrvitsaseemned kooritud Arimex mahe 200g,Arimex,200 g,,dairy_eggs_fats,dairy_cream_sourcream,sweets_snacks,sweets_nuts_driedfruit
376779,Karastusjook vaarikas Mull Null 250ml,Mull Null,250 ml,,drinks,drinks_soft_soda,drinks,drinks_soft_soda
376780,Tee puuvilja kaneeli ja nelgiga Sunny Orange Loyd 20x2g,Loyd,40 g,,drinks,drinks_tea_coffee,drinks,drinks_tea_coffee
376781,Küpsised piimašokolaadi glasuuris Milka Choco Stix 112g,Milka,112 g,,dairy_eggs_fats,dairy_milk,sweets_snacks,sweets_biscuits_cookies
376782,Suvepuding mango Tere 200g,Tere,200 g,,dairy_eggs_fats,dairy_desserts,dairy_eggs_fats,dairy_desserts
376783,"Õlu Saare Taar 4,2%vol 0,5l purk",Saaremaa,500 ml,,drinks,drinks_beer_cider,drinks,drinks_beer_cider
376784,Mais Bonduelle 670g/570g,Bonduelle,670 g,,dry_preserves,dry_canned_veg,dry_preserves,dry_canned_veg
376785,"Funktsionaalne jook Nocco Grand Sour magusainetega 0,33l",Nocco,330 ml,,bakery,bakery_buns_croissants,drinks,drinks_energy
376786,Mahe tatrapasta fusilli 300g,Tõrvaaugu,300 g,,dry_preserves,dry_pasta_rice,dry_preserves,dry_pasta_rice
376787,Valge tee assortii Basilur 30g,Basilur,30 g,,drinks,drinks_tea_coffee,drinks,drinks_tea_coffee
376788,Mõmmiku triibuliha Frank Kutter 400g,Frank Kutter,400 g,,meat_fish,meat_pork,meat_fish,meat_pork
376789,Kohv lahustuv Nescafe Gold 100g,Nescafe,100 g,,drinks,drinks_other,drinks,drinks_coffee_beans_capsules
