product_id,name,brand,size_text,ean,current_food_group,current_sub_code,canonical_main_code,canonical_sub_code
420653,Juust Cheddar ATLEET viilutatud 150g,Atleet,150 g,,dairy_eggs_fats,dairy_cheese_slices,dairy_eggs_fats,dairy_cheese_slices
420654,Croissant aprikoositäidis. 75g,,75 g,,bakery,bakery_buns_croissants,bakery,bakery_buns_croissants
420655,Gruusia rahvusleib šothi KILIKIA 330g,Kilikia,330 g,,bakery,bakery_bread_loaves,bakery,bakery_bread_loaves
420656,Juust Brie CHANSON DU FROMAGE 125g,Chanson du Fromage,125 g,,dairy_eggs_fats,dairy_cheese_slices,dairy_eggs_fats,dairy_cheese_slices
420657,Juust Diplomat trühvlitega kg,,1 kg,,dairy_eggs_fats,dairy_cheese_slices,dairy_eggs_fats,dairy_cheese_slices
420659,Koorejäätis vanilli šokolad.PREMIA 480g,Premia,480 g,,dairy_eggs_fats,dairy_cream_sourcream,frozen_food,frozen_desserts_icecream
420660,Külmsuitsulõhe tükid tilliga OCEAN 100g,Ocean,100 g,,meat_fish,fish_fresh,meat_fish,fish_salted_smoked
420663,Lah.kohvij.pr.suh-ga NESCAFE 3in1 16.5g,Nescafé,16.5 g,,drinks,drinks_other,drinks,drinks_tea_coffee
420664,Bitter PIPARU 35% 500ml,,500 ml,,world_spices,spices_basic_salt_pepper,drinks,drinks_spirits
420665,Kodujuust FARMI hapukoorega 330g,Farmi,330 g,,dairy_eggs_fats,dairy_cottage_quark,dairy_eggs_fats,dairy_cottage_quark
420666,Brandy AMAZONIA 36% 200ml,,200 ml,,dry_preserves,dry_other,drinks,drinks_spirits
420668,KPN vein JOHANN BRUNNER Dornf.Rose 750ml,,750 ml,,drinks,drinks_wine,drinks,drinks_wine
420669,Croissant maasikamaits.täidis. 71g,,71 g,,produce,produce_berries,bakery,bakery_buns_croissants
420671,KPN vein KÄFER Montepulc.dAbruzzo 750ml,,750 ml,,drinks,drinks_wine,drinks,drinks_wine
420672,Kitsepiima hallitusjuust CAPRA kg,Capra,1 kg,,dairy_eggs_fats,dairy_cheese_slices,dairy_eggs_fats,dairy_cheese_slices
420673,KPN vein LOMO ALTO Caber.Sauvignon 750ml,,750 ml,,drinks,drinks_wine,drinks,drinks_wine
