product_id,name,brand,size_text,ean,current_food_group,current_sub_code,canonical_main_code,canonical_sub_code
126544,"Maksalõiked koertele, RAKVERE LK, 1 kg",Maag Eesti AS,1 kg,4740003011295,pet,pet_other,pet,pet_dog_treats
126545,"Maksastroganov, SELVERI KÖÖK, 2,2 kg, ettetellimisel",Kulinaaria OÜ,2.2 kg,4740581112285,,,dry_preserves,dry_ready_meals_jars
126546,"Maksastroganov, SELVERI KÖÖK, 400 g",Kulinaaria OÜ,400 g,4740581103948,,,dry_preserves,dry_ready_meals_jars
126547,"Maksikrevetid 31/40 (sabaga, keedetud), VICI, 240 g",Viciunai Baltic OÜ,240 g,4770190042284,,,frozen_food,frozen_fish
126548,"Malbe sinep (mahedamaitseline), FELIX, 430 g",,430 g,4740029021254,,,sauces_oils,sauces_other
126549,"Mandariini-mustika kohupiimakorvikesed, SELVERI KÖÖK, 300 g",Kulinaaria OÜ,300 g,4740581111257,dairy_eggs_fats,dairy_cottage_quark,bakery,bakery_cakes_pastries
126550,"Mandariinilõigud kerges siirupis EO, VERA, 312g",Kaupmees & Ko AS,312 g,5904378643805,drinks,drinks_syrups_powders,dry_preserves,dry_canned_fruit
126551,"Mandariinimahl värsketest mandariinidest pressitud 100%, DON SIMON, 1 L",Mediato AS,1 l,8410261611013,drinks,drinks_juices,drinks,drinks_juices
126552,"Mandariininektar, AURA, 1 L",A. Le Coq AS,1 l,4740098092216,drinks,drinks_juices,drinks,drinks_juices
126553,"Mandliõli, rafineerimata, GLORIA, 250 ml",Laringo OÜ,250 ml,4742959010209,,,sauces_oils,oils_other
126554,"Mango-aprikoosi gurmeemoos, MÖVENPICK, 250g",D.T.L. Consumer Products Eesti AS,250 g,4011800210021,dry_preserves,dry_other,dry_preserves,dry_canned_fruit
126555,"Mango-banaani kaerajook mahlaga, CIDO, 1 l",Tanker Brewery OÜ,1 l,4750042003342,drinks,drinks_juices,drinks,drinks_juices
126556,"Mango-granadilli nektar, PFANNER, 1 L",Selver AS,1 l,9006900221133,drinks,drinks_juices,drinks,drinks_juices
126557,"Mango koonusjäätis, ERITI RAMMUS, 100 g",Premia Tallinna Külmhoone AS,100 g,4740093364196,frozen_food,frozen_desserts_icecream,frozen_food,frozen_desserts_icecream
126558,"Mango lõigud siirupis 425g, GREEN, neto 230 g",Pralinee OÜ,230 g,4744148012049,drinks,drinks_syrups_powders,dry_preserves,dry_canned_fruit
126559,"Mango-meloni koorejäätis, PREMIA, 480 g",Premia Tallinna Külmhoone AS,480 g,4740093014725,frozen_food,frozen_desserts_icecream,frozen_food,frozen_desserts_icecream
126560,"Mango-passioni jäätis, vegan, LA MUU, 250 g",Jungent Estonia OÜ,250 g,4742963010950,frozen_food,frozen_desserts_icecream,frozen_food,frozen_desserts_icecream
126561,"Mango-passionikook, SELVERI KÖÖK, 340 g",Kulinaaria OÜ,340 g,4740581112384,bakery,bakery_cakes_pastries,bakery,bakery_cakes_pastries
126562,"Mango-tsilli kaste, FELIX, 285 g",Orkla Eesti AS,285 g,4750022998033,produce,produce_tropical,sauces_oils,sauces_other
126563,"Mango-virsik-passion koorejäätis jogurtiglasuuris, CLASSIC, 64 g",Balbiino AS,64 g,4740188012766,frozen_food,frozen_desserts_icecream,frozen_food,frozen_desserts_icecream
126564,"Mangokaste, FELIX, 500 g",Orkla Eesti AS,500 g,4750022510297,produce,produce_tropical,sauces_oils,sauces_other
126565,"Mangomaitseline Aloe Vera jook, ALEO, 1,5 L",Proposito OÜ,1.5 l,4779040221589,produce,produce_tropical,drinks,drinks_juices
126566,"Mangomaius chia seemnetega Fitlap, SELVERI KÖÖK, 130g",Kulinaaria OÜ,130 g,4740581109803,sweets_snacks,sweets_nuts_driedfruit,dairy_eggs_fats,dairy_desserts
126567,"Mangonektar 35%, DON SIMON, 1 L",Mediato AS,1 l,8410261657103,drinks,drinks_juices,drinks,drinks_juices
126568,"Mangonektar, COMPAL, 1 L",Svensky Kaubanduse AS,1 l,5601151978634,drinks,drinks_juices,drinks,drinks_juices
126569,"Mangosorbett, PREMIA, 73g",Premia Tallinna Külmhoone AS,73 g,4740093317239,frozen_food,frozen_desserts_icecream,frozen_food,frozen_desserts_icecream
126570,"Mänguaasi + 2 täidet, PEZ, 17 g",D.T.L. Consumer Products Eesti AS,17 g,5997255700104,,,sweets_snacks,sweets_candies
126571,"Margariin küpsetamiseks 80%, VILMA, 500 g",Orkla Eesti AS,500 g,4740029047650,dairy_eggs_fats,dairy_butter_margarine,dairy_eggs_fats,dairy_butter_margarine
126572,"Marinaadiäädikas 9%, EKTONI HULGIKAUBANDUS, 1 l",Ektoni Hulgikaubandus OÜ,1 l,4742007006277,sauces_oils,oils_vinegar,sauces_oils,oils_vinegar
126573,"Marinaadisegu kurgile, SANTA MARIA, 100 g",Santa Maria AS,100 g,7311311005091,sauces_oils,sauces_marinades,sauces_oils,sauces_marinades
126574,"Marineeritud artišokid, CAMPAGNA, 314 ml",Selver AS,314 ml,8005391293767,,,dry_preserves,dry_canned_veg
126575,"Marineeritud kurgid 6-9 cm, SUNFOOD, 680 g",,680 g,4745010129377,,,dry_preserves,dry_canned_veg
126576,"Marineeritud kurk mesine, MÕISAPROUA, 500 g",Interaltus OÜ,500 g,4748001006930,produce,produce_root_veg,dry_preserves,dry_canned_veg
126577,"Marineeritud kurk mesine, MÕISAPROUA, 530 g",Interaltus OÜ,530 g,4745010129506,produce,produce_root_veg,dry_preserves,dry_canned_veg
126578,"Marineeritud kurk, SALVEST, 530 g",Salvest AS,530 g,4740073071878,produce,produce_root_veg,dry_preserves,dry_canned_veg
126579,"Marineeritud šampinjonid, BONDUELLE, 540 g",Jungent Estonia OÜ,540 g,5900281002968,,,dry_preserves,dry_canned_veg
126580,"Marineeritud tomatid, VERES, 760 g",Interaltus OÜ,760 g,4823105405824,dry_preserves,dry_canned_veg,dry_preserves,dry_canned_veg
126581,"Marjasegu, MAAHÄRRA, 300 g",Premia Tallinna Külmhoone AS,300 g,4740093026476,,,frozen_food,frozen_berries_fruit
126582,"Marjatee Ingver ja Jõhvikas, püramiid kotis 10pk, PÕHJALA TEETALU, 18 g",Põhjala Teetalu OÜ,18 g,4744240010356,drinks,drinks_tea_coffee,drinks,drinks_tea_coffee
126583,"Marjatee Kirss Sidrunheinaga püramiid kotis 10tk, PÕHJALA TEETALU, 26 g",Põhjala Teetalu OÜ,26 g,4744240010424,drinks,drinks_tea_coffee,drinks,drinks_tea_coffee
126584,"Põhjala Teetalu mündine Must Sõstar 10x2,5g",Põhjala Teetalu,25 g,4744240010127,,,drinks,drinks_tea_coffee
126585,"Marjatee Mündine Vaarikas, PÕHJALA TEETALU, 25 g",Põhjala Teetalu OÜ,25 g,4744240010158,drinks,drinks_tea_coffee,drinks,drinks_tea_coffee
126586,"Marmelaad hapu, MARMITON, 150 g",Svensky Kaubanduse AS,150 g,4740062640818,dry_preserves,dry_other,sweets_snacks,sweets_candies
126587,"Marmelaad Trulla, MARMITON, 160 g",Svensky Kaubanduse AS,160 g,4740062640511,dry_preserves,dry_other,sweets_snacks,sweets_candies
126588,"Marmelaadid punase- ja mustasõstramahlaga, MARMITON, 152 g",Marmiton AS,152 g,4740062640573,drinks,drinks_juices,sweets_snacks,sweets_candies
126589,"Marmelaadisuhkur, DAN SUKKER, 330 g",Selver AS,330 g,7310340471242,dry_preserves,dry_flour_sugar_baking,dry_preserves,dry_flour_sugar_baking
126590,"MARTINI Extra Dry, 100 cl",Liviko AS,1 l,7630040409063,,,drinks,drinks_spirits
126591,"Martsipani-kirsi stritsel, SELVERI PAGARID, 470-480 g",Selver AS,475 g,2611965000004,,,bakery,bakery_sweet_buns_donuts
126592,"Martsipani-koorejäätis kirsimoosiga, ERITI RAMMUS, 110 g",Premia Tallinna Külmhoone AS,110 g,4740093001060,frozen_food,frozen_desserts_icecream,frozen_food,frozen_desserts_icecream
126593,"Martsipanimass mandliga, KALEV, kg",Orkla Eesti AS,,2704041000002,,,sweets_snacks,sweets_other
126594,"Meekook, SELVERI KÖÖK, 300 g",Määramata,300 g,4740581107557,bakery,bakery_cakes_pastries,bakery,bakery_cakes_pastries
126595,"Meekook, SELVERI KÖÖK, 600 g",Määramata,600 g,4740581107564,bakery,bakery_cakes_pastries,bakery,bakery_cakes_pastries
126596,"Meerõngad, LOTTE, 225 g",LTT AS,225 g,4771395191852,,,sweets_snacks,sweets_biscuits_cookies
126597,"Mehhiko segu, MAAHÄRRA, 400 g",Premia Tallinna Külmhoone AS,400 g,4740093003705,,,frozen_food,frozen_veg
126598,"Melissitee niidiga kotis 20pk, TEEKANNE, 40 g",Interaltus OÜ,40 g,4009300005902,drinks,drinks_tea_coffee,drinks,drinks_tea_coffee
