left_chain,left_ext_id,left_name,left_brand,left_size_text,right_chain,right_ext_id,right_name,right_brand,right_size_text,match_reason,match_score
Barbora,https-barbora-ee-toode-kulm-minipelm-kanalihaga-pealinna-350-g,"KÃ¼lm.minipelm.kanalihaga PEALINNA, 350g",PEALINNA,,Prisma,https://prismamarket.ee/en/toode/pealinna-minipelmeenid-kanalihaga-350g/4740093112230,Pealinna minipelmeenid kanalihaga 350g,Pealinna,350 g,weak,0.5
Barbora,https-barbora-ee-toode-johvikamahlajook-aura-fresh-2-l,JÃµhvikamahlajook AURA Fresh 2L,AURA,,Prisma,https://prismamarket.ee/toode/aura-fresh-johvikajook-2l/4740098072508,Aura Fresh jÃµhvikajook 2L,Aura Fresh,2 l,weak,0.6
Barbora,https-barbora-ee-toode-lastevorst-rakvere-600-g,"Lastevorst RAKVERE, 600g",RAKVERE,,Prisma,https://prismamarket.ee/toode/lastevorst-600-g/4740003002071,"Lastevorst, RAKVERE LK, 600 g",Lastevorst,600 g,weak,0.5
Barbora,https-barbora-ee-toode-sealihasult-rannarootsi-330-g,"SealihasÃ¼lt RANNAROOTSI, 330g",RANNAROOTSI,,Prisma,https://prismamarket.ee/en/toode/sult-rannarootsi-330-g/4740296000228,"SealihasÃ¼lt, RANNAROOTSI, 330 g",SÃ¼lt Rannarootsi,330 g,weak,0.6667
Barbora,000000000000159731,Cognac COURVOISIER VS 40% 700ml,COURVOISIER,,Prisma,https://prismamarket.ee/en/toode/meukow-vs-cognac-40vol-700ml/3257150100204,Meukow VS Cognac 40%vol 700ml,Meukow VS,700 ml,weak,0.5
Barbora,https-barbora-ee-toode-juustupulgad-pik-nik-original-kids-140-g,"Juustupulgad PIK-NIK Original Kids, 140g",PIK-NIK,,Prisma,https://prismamarket.ee/en/toode/rebitavad-juustupulgad-kids-140-g/4770299390606,"Pik-Nik Rebitavad juustupulgad Kids, 140 g",Pik-Nik Rebitavad,140 g,weak,0.5714
Barbora,https-barbora-ee-toode-hiidkrevetid-soolvees-kaluri-250-g,"Hiidkrevetid soolvees KALURI, 250g",KALURI,,Prisma,https://prismamarket.ee/en/toode/hiidkrevetid-soolvees-250-g/4740590074833,"Hiidkrevetid soolvees 125 g neto, KALURI, 250 g",Hiidkrevetid,250 g,weak,0.6
Barbora,https-barbora-ee-toode-rannakarbid-soolvees-vici-200-g,"Rannakarbid soolvees VICI, 200g",VICI,,Prisma,https://prismamarket.ee/en/toode/vici-krevetid-soolvees-100200g/4770190036016,Vici Krevetid Soolvees 100/200G,Vici Krevetid,200 g,weak,0.6
Barbora,https-barbora-ee-toode-ohuline-viru-sink-rakvere-150-g-viil,"Ã•huline Viru sink RAKVERE, 150g viil",RAKVERE,,Prisma,https://prismamarket.ee/toode/ohuline-viru-sink-150-g/4740003013794,"Ã•huline Viru sink, RAKVERE LK, 150 g",Ã•huline Viru,150 g,weak,0.5714
Barbora,https-barbora-ee-toode-jaatis-green-sidruni-maasika-twister-71-g,"JÃ¤Ã¤tis Green sidruni-maasika TWISTER,71g",TWISTER,,Prisma,https://prismamarket.ee/en/toode/twister-green-sidruni-maasika-mahlajaa-vegan-71g/8711327575646,"Twister Green sidruni-maasika mahlajÃ¤Ã¤, vegan 71g",Twister Green,71 g,weak,0.625
Barbora,https-barbora-ee-toode-vesi-aura-gaasita-500-ml,Vesi AURA gaasita 500ml,AURA,,Prisma,https://prismamarket.ee/toode/aura-spring-gaasita-vesi-500-ml/4740051476282,"Aura Spring gaasita vesi, 500 ml",Aura Spring,500 ml,weak,0.6
Barbora,000000000000144157,"Viin VIRU VALGE VÃ„GEV 80% 0,5 L",VIRU VALGE,,Prisma,https://prismamarket.ee/en/toode/viru-valge-vagev-viin-80vol-500ml/4740050002369,Viru Valge VÃ¤gev viin 80%vol 500ml,Viru Valge,500 ml,weak,0.6667
Barbora,000000000001231348,"KÃ¼psisejÃ¤Ã¤tis kÃ¼psik VÃ„IKE TOM, 75g",VÃ„IKE TOM,,Prisma,https://prismamarket.ee/toode/vaike-tom-hele-kupsisejaatis-75-g/4740093623149,"VÃ¤ike Tom hele kÃ¼psisejÃ¤Ã¤tis, 75 g",VÃ¤ike Tom,75 g,weak,0.5
Barbora,https-barbora-ee-toode-vein-totino-cherry-14-5-proc-1-l,"Vein TOTINO Cherry 14.5%, 1L",TOTINO,,Prisma,https://prismamarket.ee/toode/totino-cherry-aromatiseeritud-vein-14-5vol-1l/5901064764103,"Totino Cherry aromatiseeritud vein 14,5%vol 1L",Totino Cherry,1 l,weak,0.6667
Barbora,https-barbora-ee-toode-vin-vorst-fuetec-salaami-elpozo-170-g,"Vin.vorst Fuetec Salaami ELPOZO,170g",ELPOZO,,Prisma,https://prismamarket.ee/en/toode/fuetec-salaami-170-g/8410843079613,"Fuetec salaami, ELPOZO, 170 g",Fuetec,170 g,weak,0.5
Barbora,https-barbora-ee-toode-kanafileesink-fit-tallegg-130-g-viil,"Kanafileesink Fit TALLEGG, 130g viil",TALLEGG,,Prisma,https://prismamarket.ee/toode/tallegg-fit-kanafileesink-130-g/4740046013942,Tallegg Fit! Kanafileesink 130 G,Tallegg Fit!,130 g,weak,0.6
Barbora,https-barbora-ee-toode-taispiim-farmi-3-8-4-2-proc-2-l,"TÃ¤ispiim FARMI 3,6-4,2%, 2L",FARMI,,Prisma,https://prismamarket.ee/toode/farmi-taispiim-3-6-4-2-2-l/4740113091514,"Farmi TÃ¤ispiim 3,6%-4,2%, 2 l",Farmi TÃ¤ispiim,2 l,weak,0.6667
Barbora,https-barbora-ee-toode-kohupiimakreem-alma-maasika-vahukom-150-g,Kohupiimakreem ALMA maasika-vahukom.150g,VALIO ALMA,,Prisma,https://prismamarket.ee/toode/alma-kohupiimakreem-maasika-vahukommimaitseline-150g/4740125631449,"Kohupiimakreem maasika-vahukommimaitseline, ALMA, 150g",Alma,150 g,weak,0.6667
Barbora,https-barbora-ee-toode-tursamaks-isl-natur-kapten-grant-120-g,"Tursamaks Isl.natur.KAPTEN GRANT, 120g",KAPTEN GRANT,,Prisma,125005,Kapten Grant islandi tursamaks naturaalne 120g,Kapten Grant,120 g,weak,0.5
Barbora,https-barbora-ee-toode-kulm-minipelmeenid-pealinna-700-g,KÃ¼lm. minipelmeenid PEALINNA 700g,PREMIA,,Prisma,https://prismamarket.ee/en/toode/pealinna-minipelmeenid-700-g/4740093630147,Pealinna minipelmeenid 700 g,Pealinna,700 g,weak,0.5
Barbora,https-barbora-ee-toode-punane-vein-blue-nun-alcohol-free-750-ml,Punane vein BLUE NUN Alcohol-Free 750ml,BLUE NUN,,Prisma,https://prismamarket.ee/en/toode/blue-nun-alkoholivaba-punane-vein-750ml/4022025534038,Blue Nun alkoholivaba punane vein 750ml,Blue Nun,750 ml,weak,0.625
Barbora,000000000000077601,Vahuvein TÃ–RLEY Muscateller 750ml,TÃ–RLEY,,Prisma,https://prismamarket.ee/en/toode/torley-muscateller-doux-vahuvein-11vol-750ml/5998815750645,TÃ¶rley Muscateller Doux vahuvein 11%vol 750ml,TÃ¶rley Muscateller,750 ml,weak,0.6667
Barbora,https-barbora-ee-toode-must-tee-vaarikamaits-dilmah-20-x-1-5-g,"Must tee vaarikamaits.DILMAH,20x1,5g",DILMAH,,Prisma,https://prismamarket.ee/toode/dilmah-vaarikamaits-must-tee-niidiga-kotis-2015g/9312631142211,Dilmah vaarikamaits. must tee niidiga kotis 20*1.5g,Dilmah,1.5 g,weak,0.625
Barbora,https-barbora-ee-toode-suitsujuust-tere-200-g,"Suitsujuust TERE, 200g",TERE,,Prisma,https://prismamarket.ee/en/toode/tere-suitsujuust-200-g/4740036010890,"Tere Suitsujuust, 200 g","Tere Suitsujuust,",200 g,weak,0.6667
Barbora,https-barbora-ee-toode-veisepuljong-foodstudio-750-ml,"Veisepuljong FOODSTUDIO, 750ml",FOODSTUDIO,,Prisma,https://prismamarket.ee/en/toode/foodstudio-veisepuljong-350ml/4744481010443,"Veisepuljong, FOODSTUDIO, 350 ml",FOODSTUDIO Veisepuljong,350 ml,weak,0.6667
Barbora,https-barbora-ee-toode-kanafileenagitsad-tallegg-300-g,"Kanafileenagitsad TALLEGG, 300g",TALLEGG,,Prisma,https://prismamarket.ee/en/toode/tallegg-kanafileenagitsad-300-g/4740046011764,Tallegg Kanafileenagitsad 300 G,Tallegg Kanafileenagitsad,300 g,weak,0.6667
Barbora,https-barbora-ee-toode-kulm-lillkapsas-ja-brokoli-maaharra-400-g,KÃ¼lm.lillkapsas ja brokoli MAAHÃ„RRA 400g,MAAHÃ„RRA,,Prisma,https://prismamarket.ee/en/toode/maaharra-lillkapsas-ja-brokoli-400-g/4740093640139,MaahÃ¤rra lillkapsas ja brokoli 400 g,MaahÃ¤rra,400 g,weak,0.6667
Barbora,000000000000144148,Brandy IBIS X.O 36% 500ml,IBIS,,Prisma,https://prismamarket.ee/en/toode/ibis-xo-brandy-36vol-500ml/3272519035508,Ibis XO Brandy 36%vol 500ml,Ibis XO,500 ml,weak,0.5
Barbora,https-barbora-ee-toode-juust-eesti-viilutatud-500-g,"Juust EESTI viilutatud, 500g",ESTOVER,,Prisma,https://prismamarket.ee/en/toode/eesti-juust-viilutatud-500-g/4740572000409,"Estover Eesti juust, viilutatud, 500 g",Estover Eesti,500 g,weak,0.6
Barbora,https-barbora-ee-toode-jogurt-fantasia-sokolaadipallidega-100-g,"Jogurt FANTASIA Å¡okolaadipallidega, 100g",FANTASIA,,Prisma,https://prismamarket.ee/en/toode/koorene-jogurt-sokolaadipallidega-100-g/0000059034643,"Fantasia Koorene jogurt Å¡okolaadipallidega, 100 g",Fantasia Koorene,100 g,weak,0.6
Barbora,420727,"Kartul pestud Laura pakitud, 2kg",,,Prisma,https://prismamarket.ee/en/toode/varajane-punane-kartul-pestud-laura-2kg/4740246000056,Punane kartul pestud Laura 2kg,Punane,2 kg,weak,0.6667
Barbora,https-barbora-ee-toode-kulm-kalapulgad-kilepakendis-esva-400-g,"KÃ¼lm. kalapulgad kilepakendis ESVA, 400g",ESVA,,Prisma,https://prismamarket.ee/en/toode/esva-kalapulgad-kiles-400g/4740056091206,ESVA kalapulgad kiles 400g,ESVA,400 g,weak,0.5
Barbora,https-barbora-ee-toode-sealihasult-oskar-330-g,"SealihasÃ¼lt OSKAR, 330g",OSKAR,,Prisma,https://prismamarket.ee/en/toode/sealihasult-330-g/4740569009965,"SealihasÃ¼lt, OSKAR, 330 g",SealihasÃ¼lt,330 g,weak,0.6667
Barbora,https-barbora-ee-toode-jog-jook-gefilus-mustika-banaani-4-x-100-g,"Jog.jook GEFILUS mustika-banaani,4x100g",VALIO GEFILUS,,Prisma,https://prismamarket.ee/toode/gefilus-jogurtijook-mustika-banaani-kaltsiumiga-4x100g/4740125581140,Gefilus jogurtijook mustika-banaani kaltsiumiga 4x100g,Gefilus,4x100 g,weak,0.5
Barbora,https-barbora-ee-toode-cognac-courvoisier-vsop-40-proc-500-ml-karp,Cognac COURVOISIER VSOP 40% 500ml +karp,COURVOISIER,,Prisma,https://prismamarket.ee/en/toode/courvoisier-vsop-cognac-karbis-40vol-500ml/3049197210868,Courvoisier VSOP Cognac karbis 40%vol 500ml,Courvoisier VSOP,500 ml,weak,0.5714
Barbora,https-barbora-ee-toode-jaatis-double-cherry-magnum-71-g,JÃ¤Ã¤tis Double Cherry MAGNUM 71g,MAGNUM,,Prisma,https://prismamarket.ee/en/toode/magnum-double-cherry-pulgajaatis-85ml71g/8711327663961,"Magnum Double Cherry pulgajÃ¤Ã¤tis, 85ml/71g",Magnum Double,85 ml,weak,0.5714
Barbora,https-barbora-ee-toode-tursamaks-vici-eo-121-g,"Tursamaks VICI, EO 121g",VICI,,Prisma,https://prismamarket.ee/en/toode/vici-tursamaks-121-g/4770190140584,Vici Tursamaks 121 G,Vici Tursamaks,121 g,weak,0.5
Barbora,000000000000983596,Viin ZUBROWKA Biala 40% 500 ml,ZUBROWKA,,Prisma,https://prismamarket.ee/en/toode/zubrowka-biala-viin-40vol-500ml/5900343001892,Zubrowka Biala viin 40%vol 500ml,Zubrowka Biala,500 ml,weak,0.6
Barbora,000000000001241299,"KÃ¼lm.pelmeenid praesibulaga RAKVERE,400g",RAKVERE,,Prisma,https://prismamarket.ee/en/toode/pelmeenid-praesibulaga-400g/4750174001056,Pelmeenid praesibulaga 400g,Pelmeenid,400 g,weak,0.6
Barbora,000000000000037183,Cognac MARTELL VS 40% 700ml,MARTELL,,Prisma,https://prismamarket.ee/toode/martell-vs-cognac-40vol-700-ml/3219820000078,Martell VS Cognac 40%vol 700 ml,Martell VS,700 ml,weak,0.6
Barbora,https-barbora-ee-toode-rulaad-noo-135-g-viil,"Rulaad NÃ•O, 135g viil",NÃ•O,,Prisma,https://prismamarket.ee/en/toode/noo-rulaad-viilutatud-135-g/4740574008052,"Rulaad NÃµo, NÃ•O, 135 g",NÃµo Rulaad,135 g,weak,0.5
Barbora,https-barbora-ee-toode-kpn-vein-johann-brunner-ries-mosel-750-ml,KPN vein JOHANN BRUNNER Ries.Mosel 750ml,JOHANN BRUNNER,,Prisma,125874,"Johann Brunner Riesling Mosel KPN vein 9,5%vol 750ml",Johann Brunner,750 ml,weak,0.6667
Barbora,https-barbora-ee-toode-hele-olu-blond-munk-6-proc-500-ml-pdl,"Hele Ãµlu BLOND MUNK 6%,500ml,pdl",KARKSI,,Prisma,https://prismamarket.ee/en/toode/karksi-hele-olu-blond-munk-6vol-500ml/4740098002390,Karksi hele Ãµlu Blond Munk 6%vol 500ml,Karksi,500 ml,weak,0.625
Barbora,https-barbora-ee-toode-mini-juustuviiner-rakvere-200-g,"Mini juustuviiner RAKVERE, 200g",RAKVERE,,Prisma,https://prismamarket.ee/en/toode/mini-juustuviiner-200-g/4740003017167,"Mini juustuviiner, RAKVERE LK, 200 g",Mini,200 g,weak,0.6
Barbora,https-barbora-ee-toode-karastusj-coca-cola-330-ml-pdl,"Karastusj. COCA-COLA 330ml, pdl",COCA-COLA,,Prisma,https://prismamarket.ee/en/toode/coca-cola-karastusjook-330ml/0000054490703,Coca-Cola karastusjook 330ml,Coca-Cola,330 ml,weak,0.5
Barbora,https-barbora-ee-toode-juust-eesti-viilutatud-350-g,"Juust EESTI viilutatud, 350g",ESTOVER,,Prisma,124564,"Estover Eesti juust, viilutatud, 350 g",Estover Eesti,350 g,weak,0.6
Barbora,000000000000668649,"Lehtpetersell taldrikul, pakitud, kg",,,Prisma,https://prismamarket.ee/en/toode/lehtpetersell-pakitud-alusel/2060523100005,Lehtpetersell pakitud alusel,Lehtpetersell,,weak,0.5
Barbora,https-barbora-ee-toode-jogurt-hellus-maitsestamata-1-kg,"Jogurt HELLUS maitsestamata, 1kg",HELLUS,,Prisma,https://prismamarket.ee/toode/maitsestamata-jogurt-1-kg/6415712614485,"Maitsestamata jogurt, 1 kg",Maitsestamata,1 kg,weak,0.5
Barbora,https-barbora-ee-toode-riivjuust-cheddar-atleet-valio-200-g,"Riivjuust Cheddar Atleet VALIO, 200g",VALIO ATLEET,,Prisma,https://prismamarket.ee/en/toode/atleet-riivjuust-pitsale-200g/4740553690162,Atleet riivjuust pitsale 200g,Atleet,200 g,weak,0.5
Barbora,https-barbora-ee-toode-tume-olu-saku-porter-6-9-proc-500-ml,Tume Ãµlu SAKU PORTER 6.9% 500ml,SAKU,,Prisma,https://prismamarket.ee/toode/saku-porter-olu-6-9vol-500ml/4740019015843,"Saku Porter Ãµlu 6,9%vol 500ml",Saku Porter,500 ml,weak,0.6667
Barbora,https-barbora-ee-toode-cognac-hennessy-vsop-40-proc-700-ml-karp,Cognac HENNESSY VSOP 40% 700ml karp,HENNESSY,,Prisma,https://prismamarket.ee/toode/hennessy-vsop-cognac-40vol-700ml/3245990969419,Hennessy VSOP Cognac 40%vol 700ml,Hennessy VSOP,700 ml,weak,0.6667
Barbora,000000000000182353,"Banaan, kg",,,Prisma,https://prismamarket.ee/en/toode/banaan-chiquita/2060400700007,Banaan Chiquita,Banaan Chiquita,,weak,0.5
Barbora,https-barbora-ee-toode-mineraalvesi-evian-500-ml,Mineraalvesi EVIAN 500ml,EVIAN,,Prisma,https://prismamarket.ee/toode/evian-looduslik-mineraalvesi-500-ml/3068320055008,Evian looduslik mineraalvesi 500 ml,Evian,500 ml,weak,0.5
Barbora,https-barbora-ee-toode-grill-liha-pun-veini-marin-rakvere-500-g,"Grill-liha pun.veini marin. RAKVERE,500g",RAKVERE,,Prisma,https://prismamarket.ee/en/toode/grill-liha-punase-veini-marinaadis-500-g/4740003005324,Rakvere Grill-Liha Punase Veini Marinaadis 500G,Rakvere Grill-Liha,500 g,weak,0.5556
Barbora,https-barbora-ee-toode-taissuitsuvorst-pepperoni-oskar-80-g-viil,"TÃ¤issuitsuvorst Pepperoni OSKAR,80g viil",OSKAR,,Prisma,https://prismamarket.ee/en/toode/pepperoni-taissuitsuvorst-80-g/4740569009132,"TÃ¤issuitsuvorst Pepperoni, OSKAR, 80 g",Pepperoni,80 g,weak,0.6
Barbora,https-barbora-ee-toode-hirveliha-steik-linnamae-240-g,"Hirveliha steik LINNAMÃ„E, 240g",LIIVIMAA LIHAVEIS,,Prisma,https://prismamarket.ee/en/toode/hirveliha-steik-240-g/4740618007775,Hirveliha steik 240 G,Hirveliha,240 G,weak,0.5
Barbora,000000000000057744,Cognac LARSEN VSOP 40% 700ml,LARSEN,,Prisma,https://prismamarket.ee/en/toode/larsen-vsop-cognac-karbis-40vol-700ml/3272513020708,Larsen VSOP Cognac karbis 40%vol 700ml,Larsen VSOP,700 ml,weak,0.6667
Barbora,000000000000019941,Jahvatatud kohv LAVAZZA Qualita Oro 250g,LAVAZZA,,Prisma,https://prismamarket.ee/en/toode/jahvatatud-kohv-qualita-oro-250-g/8000070019911,Jahvatatud kohv Qualita Oro 250 g,Jahvatatud,250 g,weak,0.6667
Barbora,000000000000037132,Viin ABSOLUT Vodka 40% 1L,ABSOLUT,,Prisma,https://prismamarket.ee/en/toode/absolut-vodka-40vol-1l/7312040017034,Absolut vodka 40%vol 1L,Absolut,1 L,weak,0.6
Barbora,000000000001150893,"KÃ¼lmutatud pelmeenid EHE , 350g",RANNAROOTSI,,Prisma,https://prismamarket.ee/en/toode/ehe-pelmeenid-350-g/4740296011064,"EHE pelmeenid, 350 g",EHE,350 g,weak,0.5
Barbora,https-barbora-ee-toode-seahakkliha-m-m-500-g,"Seahakkliha M&M, 500g",MAKS & MOORITS,,Prisma,https://prismamarket.ee/en/toode/seahakkliha-500-g/4740171075532,Ma&orits M&M Seahakkliha 500G,Ma&orits M&M,500 g,weak,0.6
Barbora,https-barbora-ee-toode-rostsai-tosta-eesti-pagar-500-g,RÃ¶stsai Tosta EESTI PAGAR 500g,EESTI PAGAR,,Prisma,https://prismamarket.ee/en/toode/eesti-pagar-tosta-rostisai-500-g/4740086007222,Eesti Pagar Tosta! RÃ¶stisai 500 G,Eesti Pagar,500 g,weak,0.5
Barbora,https-barbora-ee-toode-eelkups-ribi-bbq-mureli-rr-600-g,"EelkÃ¼ps.ribi, BBQ, mureli, RR,600g",RANNAROOTSI,,Prisma,https://prismamarket.ee/en/toode/bbq-mureli-pehme-ribi-eelkupsetatud-600g/4740296013044,Bbq mureli pehme ribi eelkÃ¼psetatud 600G,Bbq,600 g,weak,0.5
Barbora,https-barbora-ee-toode-kpn-vein-conde-villar-branco-750-ml,KPN vein CONDE VILLAR Branco 750ml,,,Prisma,https://prismamarket.ee/en/toode/conde-villar-vinho-verde-branco-kpn-vein-10-5vol-750ml/5603238133806,"Conde Villar Vinho Verde Branco KPN vein 10,5%vol 750ml",Conde Villar,750 ml,weak,0.6667
Barbora,https-barbora-ee-toode-juust-zott-toasty-sandwich-viil-120-g,"Juust ZOTT Toasty Sandwich viil., 120g",ZOTT,,Prisma,https://prismamarket.ee/en/toode/zott-toasty-sandwich-sulatatud-juust-120-g/4014500517940,Zott toasty sandwich sulatatud juust 120 g,Zott,120 g,weak,0.5714
Barbora,000000000000038431,Cognac MEUKOW VS 40% 700ml karp,MEUKOW,,Prisma,https://prismamarket.ee/en/toode/meukow-vs-cognac-40vol-700ml/3257150100204,Meukow VS Cognac 40%vol 700ml,Meukow VS,700 ml,weak,0.6667
Barbora,https-barbora-ee-toode-kreeka-jogurt-alma-maitsestamata-180-g,"Kreeka jogurt ALMA maitsestamata, 180g",ALMA,,Prisma,https://prismamarket.ee/en/toode/maitsestamata-kreeka-jogurt-180-g/4740125531206,"Maitsestamata kreeka jogurt, 180 g",Maitsestamata,180 g,weak,0.6
